audiofile;word;prev_phone;phone;next_phone;starttime;duration;centergravity;TEMPO;N;VD;VD_AP;VD_0S;VD_HAP;CONT_PREC;OCORRENCIA;CONT_SEGUINTE;ITEM_LEXICAL;TRANSC_FONOLOGICA_SILAC;CONT_FON_PREC;CONT_FON_SEG;CFS_ponto;TONICIDADE;POSICAO_S;CLASSE_MORFOLOGICA;STATUS_MORFOLOGICO;ARQUIVO;LOCALIZACAO;AMOSTRA;ESTADO;GENERO;IDADE;FAIXA_ETARIA;ESCOLARIDADE;IDADE_MIGRACAO;IDADE_MIGRACAO_fat;TEMPO_RESIDENCIA;TEMPO_RESIDENCIA_fat;INDICE_SOCIO;CLASSE_SOCIAL;QUAL_AUDIO;diferenca_tempo
PBCP_2018MB+_MatheusA;mais;j;s;n;1773,128;30;390;00:29:33.128;7015;0;NA;0;NA;aguentar S eu não quero trabalhar;mais <0>;não os <A> cara fala;mais;'majs;j;n;coronal;tonica;final;adverbio;raiz;PBCP_2018MB+_MatheusA;00:29:32;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,12799999999993e+00
PBCP_2018MB+_MatheusA;mais;j;s;d;1833,558;30;300;00:30:33.558;7025;0;NA;0;NA;não tem um estudo <P> é;mais <0>;difícil de você se encaixar;mais;'majs;j;d;coronal;tonica;final;adverbio;raiz;PBCP_2018MB+_MatheusA;00:30:31;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,55799999999999e+00
PBCP_2018MB+_MatheusA;mais;j;s;#;2032,322;60;843;00:33:52.322;7047;A;A;S;AP;idade que a gente sempre fica;mais <A>;medroso com as <A> coisa;mais;'majs;j;m;labial;tonica;final;adverbio;raiz;PBCP_2018MB+_MatheusA;00:33:49;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;3,32199999999989e+00
PBCP_2018MB+_MatheusA;mais;j;s;v;2045,780;70;727;00:34:05.780;7053;A;A;S;AP;não voltaram S não voltamos <0>;mais <A>;D1 é normal isso D1;mais;'majs;j;#;pausa;tonica;final;adverbio;raiz;PBCP_2018MB+_MatheusA;00:34:08;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,22000000000003e+00
PBCP_2018MB+_MatheusA;mais;j;s;#;2048,640;30;370;00:34:08.640;7053;A;A;S;AP;não voltaram S não voltamos <0>;mais <A>;D1 é normal isso D1;mais;'majs;j;#;pausa;tonica;final;adverbio;raiz;PBCP_2018MB+_MatheusA;00:34:08;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;6,39999999999873e-01
PBCP_2018MB+_MatheusA;mais;j;s;d;2080,282;30;390;00:34:40.282;7061;0;NA;0;NA;transporte <A> né S aí fica;mais <0>;difícil de ver D1 uhum;mais;'majs;j;d;coronal;tonica;final;adverbio;raiz;PBCP_2018MB+_MatheusA;00:34:39;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,28200000000015e+00
PBCP_2018MB+_MatheusA;mais;j;s;k;2108,673;30;677;00:35:08.673;7068;A;A;S;AP;D1 uhum S eu falo muito;mais <A>;com a minha família mesmo;mais;'majs;j;k;posterior;tonica;final;adverbio;raiz;PBCP_2018MB+_MatheusA;00:35:07;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,67299999999977e+00
PBCP_2018MB+_MatheusA;mais;j;s;p;2123,711;50;1725;00:35:23.711;7072;A;A;S;AP;<P> a gente viaja pouco é;mais <A>;para o Nordeste <P> né;mais;'majs;j;p;labial;tonica;final;adverbio;raiz;PBCP_2018MB+_MatheusA;00:35:21;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,71099999999979e+00
PBCP_2018MB+_MatheusA;mais;j;s;f;2246,139;50;1871;00:37:26.139;7096;A;A;S;AP;hospital <A> é tudo aqui é;mais <A>;fácil do que lá D1;mais;'majs;j;f;labial;tonica;final;adverbio;raiz;PBCP_2018MB+_MatheusA;00:37:26;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,39000000000124e-01
PBCP_2018MB+_MatheusA;mais;j;s;f;2249,854;50;470;00:37:29.854;7096;A;A;S;AP;hospital <A> é tudo aqui é;mais <A>;fácil do que lá D1;mais;'majs;j;f;labial;tonica;final;adverbio;raiz;PBCP_2018MB+_MatheusA;00:37:26;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;3,85399999999981e+00
PBCP_2018MB+_MatheusA;mais;j;s;t;2269,780;30;749;00:37:49.780;7099;0;NA;0;NA;<0> do {D.} não não tenho;mais <0>;tanta vontade mais <H> não;mais;'majs;j;t;coronal;tonica;final;adverbio;raiz;PBCP_2018MB+_MatheusA;00:37:48;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,78000000000020e+00
PBCP_2018MB+_MatheusA;mais;j;s;n;2270,370;30;174;00:37:50.370;7099;0;NA;0;NA;<0> do {D.} não não tenho;mais <0>;tanta vontade mais <H> não;mais;'majs;j;t;coronal;tonica;final;adverbio;raiz;PBCP_2018MB+_MatheusA;00:37:48;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,36999999999989e+00
PBCP_2018MB+_MatheusA;mais;j;s;x;2276,775;30;272;00:37:56.775;7101;0;NA;0;NA;capital né S que já tem;mais <0>;recurso mas <0> minha cidadezinha;mais;'majs;j;h;posterior;tonica;final;adverbio;raiz;PBCP_2018MB+_MatheusA;00:37:56;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;7,75000000000091e-01
PBCP_2018MB+_MatheusA;mais;j;s;v;2306,080;30;271;00:38:26.080;7105;0;NA;0;NA;nesse ponto ai não S tenho;mais <0>;vontade de voltar não S;mais;'majs;j;v;labial;tonica;final;adverbio;raiz;PBCP_2018MB+_MatheusA;00:38:25;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,07999999999993e+00
PBCP_2018MB+_MatheusA;mais;j;s;#;2353,201;51;211;00:39:13.201;7108;A;A;S;AP;ainda era para ser uma cidade;mais <A>;S tipo quase primeiro mundo;mais;'majs;j;#;pausa;tonica;final;adverbio;raiz;PBCP_2018MB+_MatheusA;00:39:11;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,20100000000002e+00
PBCP_2018MB+_MatheusA;mas;a;s;n;1238,428;30;278;00:20:38.428;6935;0;NA;0;NA;os <A> estudo <P> né S;mas <0>;não che/ não teve a;mas;mas;a;n;coronal;atona;final;conjuncao;raiz;PBCP_2018MB+_MatheusA;00:20:38;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;4,28000000000111e-01
PBCP_2018MB+_MatheusA;mas;a;s;t;1256,341;30;385;00:20:56.341;6938;0;NA;0;NA;e meio que ele faleceu S;mas <0>;também estava <E> com noventa;mas;mas;a;t;coronal;atona;final;conjuncao;raiz;PBCP_2018MB+_MatheusA;00:20:56;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;3,40999999999894e-01
PBCP_2018MB+_MatheusA;mas;a;s;#;1469,621;30;92;00:24:29.621;6972;0;NA;0;NA;o filho né D1 uhum S;mas <0>;nesse ponto aí eu acho;mas;mas;a;n;coronal;atona;final;conjuncao;raiz;PBCP_2018MB+_MatheusA;00:25:24;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;5,43789999999999e+01
PBCP_2018MB+_MatheusA;mas;a;s;n;1525,426;30;426;00:25:25.426;6972;0;NA;0;NA;o filho né D1 uhum S;mas <0>;nesse ponto aí eu acho;mas;mas;a;n;coronal;atona;final;conjuncao;raiz;PBCP_2018MB+_MatheusA;00:25:24;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,42599999999993e+00
PBCP_2018MB+_MatheusA;mas;a;s;#;1625,852;30;373;00:27:05.852;6979;A;A;S;AP;S não tanto quanto uma mulher;mas <A>;do meu jeito eu limpo;mas;mas;a;d;coronal;atona;final;conjuncao;raiz;PBCP_2018MB+_MatheusA;00:27:04;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,85200000000009e+00
PBCP_2018MB+_MatheusA;mas;a;s;#;1643,340;30;395;00:27:23.340;6984;A;A;S;AP;ajudava a fazer uma comida S;mas <A>;me virei D1 mas você;mas;mas;a;m;labial;atona;final;conjuncao;raiz;PBCP_2018MB+_MatheusA;00:27:22;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,33999999999992e+00
PBCP_2018MB+_MatheusA;mas;a;s;n;1679,141;70;281;00:27:59.141;6991;0;NA;0;NA;<A> irmã que fazia né S;mas <0>;nós <A> homem mesmo <0>;mas;mas;a;n;coronal;atona;final;conjuncao;raiz;PBCP_2018MB+_MatheusA;00:27:58;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,14100000000008e+00
PBCP_2018MB+_MatheusA;mas;a;s;#;1858,283;30;257;00:30:58.283;7029;A;A;S;AP;você faz S cansativo é S;mas <A>;tinha tinha que trabalhar não;mas;mas;a;t;coronal;atona;final;conjuncao;raiz;PBCP_2018MB+_MatheusA;00:30:58;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,82999999999902e-01
PBCP_2018MB+_MatheusA;mas;a;s;#;1919,068;30;445;00:31:59.068;7035;0;NA;0;NA;ir tudo bem que era cedo;mas <0>;para voltar à noite saía;mas;mas;a;p;labial;atona;final;conjuncao;raiz;PBCP_2018MB+_MatheusA;00:31:57;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,06799999999998e+00
PBCP_2018MB+_MatheusA;mas;a;s;#;1955,032;30;567;00:32:35.032;7040;0;NA;0;NA;aqui? S tinha vontade de voltar;mas <0>;queria morar na S para;mas;mas;a;k;posterior;atona;final;conjuncao;raiz;PBCP_2018MB+_MatheusA;00:32:34;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,03199999999993e+00
PBCP_2018MB+_MatheusA;mas;a;s;#;2065,066;30;374;00:34:25.066;7054;A;A;S;AP;faleceu tudo né D1 aham S;mas <A>;S é pessoas <A> que;mas;mas;a;#;pausa;atona;final;conjuncao;raiz;PBCP_2018MB+_MatheusA;00:34:24;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,06599999999980e+00
PBCP_2018MB+_MatheusA;mas;a;s;#;2082,049;463;256;00:34:42.049;7062;A;A;S;AP;difícil de ver D1 uhum S;mas <A>;S muitas <A> pessoa a;mas;mas;a;#;pausa;atona;final;conjuncao;raiz;PBCP_2018MB+_MatheusA;00:34:41;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,04899999999998e+00
PBCP_2018MB+_MatheusA;mas;a;s;#;2266,717;309;107;00:37:46.717;7097;A;A;S;AP;vontade ainda de voltar para lá;mas <A>;S agora depois <0> do;mas;mas;a;#;pausa;atona;final;conjuncao;raiz;PBCP_2018MB+_MatheusA;00:37:44;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,71700000000010e+00
PBCP_2018MB+_MatheusA;mas;a;s;#;2277,405;30;285;00:37:57.405;7102;0;NA;0;NA;que já tem mais <0> recurso;mas <0>;minha cidadezinha lá S é;mas;mas;a;m;labial;atona;final;conjuncao;raiz;PBCP_2018MB+_MatheusA;00:37:56;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,40500000000020e+00
PBCP_2018MB+_MatheusA;mas;a;s;#;2368,331;30;453;00:39:28.331;7111;A;A;S;AP;uma praga isso S é S;mas <A>;Paulínia é um lugar bom;mas;mas;a;p;labial;atona;final;conjuncao;raiz;PBCP_2018MB+_MatheusA;00:39:28;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;3,31000000000131e-01
PBCP_2018MB+_MatheusA;menos;u;s;t;1219,050;30;321;00:20:19.050;6930;0;NA;0;NA;acho que é mais <A> ou;menos <0>;tudo a mesma <0> coisa;menos;'me-nos;o;t;coronal;atona;final;adverbio;raiz;PBCP_2018MB+_MatheusA;00:20:17;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,04999999999995e+00
PBCP_2018MB+_MatheusA;menos;u;s;d;2319,175;30;226;00:38:39.175;7107;0;NA;0;NA;eu conseguir vender né S pelo;menos <0>;dou entrada você vai pagando;menos;'me-nos;o;d;coronal;atona;final;adverbio;raiz;PBCP_2018MB+_MatheusA;00:38:38;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,17500000000018e+00
PBCP_2018MB+_MatheusA;mesma;e;s;m;1219,350;30;281;00:20:19.350;6931;0;NA;0;NA;<A> ou menos <0> tudo a;mesma <0>;coisa viu D1 uhum S;mesma;'mes-ma;e;m;labial;tonica;medial;adjetivo;raiz;PBCP_2018MB+_MatheusA;00:20:17;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,34999999999991e+00
PBCP_2018MB+_MatheusA;mesma;e;s;m;1246,982;30;307;00:20:46.982;6936;A;A;S;AP;pais nasceram? S nasceram tudo na;mesma <A>;D1 tudo na mesma cidade?;mesma;'mes-ma;e;m;labial;tonica;medial;adjetivo;raiz;PBCP_2018MB+_MatheusA;00:20:46;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;9,81999999999971e-01
PBCP_2018MB+_MatheusA;mesma;e;s;m;1248,583;30;234;00:20:48.583;6937;0;NA;0;NA;tudo na mesma cidade? S na;mesma <0>;cidade D1 eles são vivos;mesma;'mes-ma;e;m;labial;tonica;medial;adjetivo;raiz;PBCP_2018MB+_MatheusA;00:20:48;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;5,83000000000084e-01
PBCP_2018MB+_MatheusA;mesmo;e;s;m;1324,247;30;316;00:22:04.247;6945;A;A;S;AP;trabalhar né que não era fácil;mesmo <A>;D1 mas algum dos seus;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;PBCP_2018MB+_MatheusA;00:22:02;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,24700000000007e+00
PBCP_2018MB+_MatheusA;mesmo;e;s;m;1346,069;60;376;00:22:26.069;6951;0;NA;0;NA;uhum S aí ficou pela cidade;mesmo <0>;porque até é mais <A>;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;PBCP_2018MB+_MatheusA;00:22:28;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,93100000000004e+00
PBCP_2018MB+_MatheusA;mesmo;e;s;m;1349,836;30;301;00:22:29.836;6951;0;NA;0;NA;uhum S aí ficou pela cidade;mesmo <0>;porque até é mais <A>;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;PBCP_2018MB+_MatheusA;00:22:28;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,83600000000001e+00
PBCP_2018MB+_MatheusA;mesmo;e;s;m;1457,900;30;257;00:24:17.900;6966;A;A;S;AP;está <E> bem está bem difícil;mesmo <A>;viu D1 uhum S eu;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;PBCP_2018MB+_MatheusA;00:24:15;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,90000000000009e+00
PBCP_2018MB+_MatheusA;mesmo;e;s;m;1464,403;30;193;00:24:24.403;6967;0;NA;0;NA;já já vem já do tempo;mesmo <0>;que está <E> assim D1;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;PBCP_2018MB+_MatheusA;00:24:22;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,40300000000002e+00
PBCP_2018MB+_MatheusA;mesmo;e;s;m;1597,230;30;253;00:26:37.230;6977;A;A;S;AP;que faz <A> as <A> coisa;mesmo <A>;viu D1 carrega no colo;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;PBCP_2018MB+_MatheusA;00:26:34;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;3,23000000000002e+00
PBCP_2018MB+_MatheusA;mesmo;e;s;m;1665,336;40;244;00:27:45.336;6987;A;A;S;AP;minha mãe que segurava na cozinha;mesmo <A>;que a gente era só;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;PBCP_2018MB+_MatheusA;00:27:43;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,33600000000001e+00
PBCP_2018MB+_MatheusA;mesmo;e;s;m;1667,246;30;258;00:27:47.246;6989;H;NA;S;H;entendi S a gente S era;mesmo <H>;do da roça mesmo <H>;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;PBCP_2018MB+_MatheusA;00:27:49;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,75399999999991e+00
PBCP_2018MB+_MatheusA;mesmo;e;s;m;1670,405;30;138;00:27:50.405;6989;H;NA;S;H;entendi S a gente S era;mesmo <H>;do da roça mesmo <H>;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;PBCP_2018MB+_MatheusA;00:27:49;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,40499999999997e+00
PBCP_2018MB+_MatheusA;mesmo;e;s;m;1671,545;30;150;00:27:51.545;6989;H;NA;S;H;entendi S a gente S era;mesmo <H>;do da roça mesmo <H>;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;PBCP_2018MB+_MatheusA;00:27:49;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,54500000000007e+00
PBCP_2018MB+_MatheusA;mesmo;e;s;m;1679,521;30;361;00:27:59.521;6992;0;NA;0;NA;S mas <0> nós <A> homem;mesmo <0>;era só S chegar em;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;PBCP_2018MB+_MatheusA;00:27:58;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,52099999999996e+00
PBCP_2018MB+_MatheusA;mesmo;e;s;m;1838,347;30;372;00:30:38.347;7026;H;NA;S;H;tive que partir para essa aí;mesmo <H>;que uma/ ela pagava um;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;PBCP_2018MB+_MatheusA;00:30:37;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,34699999999998e+00
PBCP_2018MB+_MatheusA;mesmo;e;s;m;1966,860;30;475;00:32:46.860;7042;A;A;S;AP;eu acho que era só isso;mesmo <A>;e viajar né S passear;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;PBCP_2018MB+_MatheusA;00:32:45;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,85999999999990e+00
PBCP_2018MB+_MatheusA;mesmo;e;s;m;2109,343;30;345;00:35:09.343;7069;A;A;S;AP;mais <A> com a minha família;mesmo <A>;D1 sua família mais? S;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;PBCP_2018MB+_MatheusA;00:35:07;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,34299999999985e+00
PBCP_2018MB+_MatheusA;mesmo;e;s;m;2122,411;10;403;00:35:22.411;7071;P;P;S;AP;costuma viajar? S não aqui aqui;mesmo <P>;a gente viaja pouco é;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;PBCP_2018MB+_MatheusA;00:35:21;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,41100000000006e+00
PBCP_2018MB+_MatheusA;mesmo;e;s;m;2294,218;30;321;00:38:14.218;7103;A;A;S;AP;S lá está <E> bem complicado;mesmo <A>;viu S cidadezinha pequena lá;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;PBCP_2018MB+_MatheusA;00:38:13;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,21799999999985e+00
PBCP_2018MB+_MatheusA;mês;e;s;k;1744,818;84;1516;00:29:04.818;7008;A;A;S;AP;<A> anos <A> e seis <A>;mês <A>;D1 oh louco sério? S;mês;'mes;e;#;pausa;tonica;final;substantivo;raiz;PBCP_2018MB+_MatheusA;00:29:01;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;3,81799999999998e+00
PBCP_2018MB+_MatheusA;mês;e;s;d;1786,917;30;374;00:29:46.917;7018;0;NA;0;NA;não fiquei parado eu fiquei quatro;mês <0>;desempregado quando eu saí dessa;mês;'mes;e;d;coronal;tonica;final;substantivo;raiz;PBCP_2018MB+_MatheusA;00:29:45;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,91699999999992e+00
PBCP_2018MB+_MatheusA;mês;e;s;p;1792,570;50;954;00:29:52.570;7019;A;A;S;AP;eu saí dessa empresa fiquei quatro;mês <A>;parado S foi os <A>;mês;'mes;e;p;labial;tonica;final;substantivo;raiz;PBCP_2018MB+_MatheusA;00:29:50;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,56999999999994e+00
PBCP_2018MB+_MatheusA;nordeste;3;s;t;2124,201;50;367;00:35:24.201;7073;P;P;S;AP;pouco é mais <A> para o;Nordeste <P>;né D1 quando vocês vão;nordeste;nor-'des-te;3;t;coronal;tonica;medial;substantivo;raiz;PBCP_2018MB+_MatheusA;00:35:21;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;3,20100000000002e+00
PBCP_2018MB+_MatheusA;nordeste;3;s;t;2192,160;30;336;00:36:32.160;7083;A;A;S;AP;S ah eu quero conhecer o;Nordeste <A>;eu quero conhecer quase todos;nordeste;nor-'des-te;3;t;coronal;tonica;medial;substantivo;raiz;PBCP_2018MB+_MatheusA;00:36:31;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,15999999999985e+00
PBCP_2018MB+_MatheusA;nordeste;3;s;t;2231,909;30;465;00:37:11.909;7092;P;P;S;AP;para que nem vou para o;Nordeste <P>;lá já acho tão diferente;nordeste;nor-'des-te;3;t;coronal;tonica;medial;substantivo;raiz;PBCP_2018MB+_MatheusA;00:37:09;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,90900000000011e+00
PBCP_2018MB+_MatheusA;nós;c;s;#;1294,571;62;327;00:21:34.571;6942;A;A;S;AP;<A> S era era igual a;nós <A>;também na roça né S;nós;'nos;c;t;coronal;tonica;final;pronome;raiz;PBCP_2018MB+_MatheusA;00:21:34;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;5,70999999999913e-01
PBCP_2018MB+_MatheusA;nós;c;s;t;1296,266;30;384;00:21:36.266;6942;A;A;S;AP;<A> S era era igual a;nós <A>;também na roça né S;nós;'nos;c;t;coronal;tonica;final;pronome;raiz;PBCP_2018MB+_MatheusA;00:21:34;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,26600000000008e+00
PBCP_2018MB+_MatheusA;nós;c;s;f;1398,011;40;497;00:23:18.011;6958;A;A;S;AP;ele vem ele fica aqui com;nós <A>;fica D1 ah tá S;nós;'nos;c;f;labial;tonica;final;pronome;raiz;PBCP_2018MB+_MatheusA;00:23:16;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,01099999999997e+00
PBCP_2018MB+_MatheusA;nós;c;s;#;1981,123;30;298;00:33:01.123;7077;0;NA;0;NA;que de vez <A> em quando;nós <0>;vai para lá S eh;nós;'nos;c;v;labial;tonica;final;pronome;raiz;PBCP_2018MB+_MatheusA;00:36:03;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,81877000000000e+02
PBCP_2018MB+_MatheusA;nós;c;s;v;2166,408;30;384;00:36:06.408;7078;A;A;S;AP;lá S eh S lugar que;nós <A>;foi em S qual é;nós;'nos;c;f;labial;tonica;final;pronome;raiz;PBCP_2018MB+_MatheusA;00:36:09;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,59200000000010e+00
PBCP_2018MB+_MatheusA;nós;c;s;f;2169,663;90;531;00:36:09.663;7078;A;A;S;AP;lá S eh S lugar que;nós <A>;foi em S qual é;nós;'nos;c;f;labial;tonica;final;pronome;raiz;PBCP_2018MB+_MatheusA;00:36:09;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;6,63000000000011e-01
PBCP_2018MB+_MatheusA;nós;c;s;v;2178,601;40;528;00:36:18.601;7081;P;P;S;AP;<A> só é o lugar que;nós <P>;vai D1 para outro estado;nós;'nos;c;v;labial;tonica;final;pronome;raiz;PBCP_2018MB+_MatheusA;00:36:17;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,60100000000011e+00
PBCP_2018MB+_MatheusA;seis;j;s;m;1630,936;30;389;00:27:10.936;6980;0;NA;0;NA;S uma época eu fiquei morei;seis <0>;mês <H> eu morei sozinho;seis;'sejs;j;m;labial;tonica;final;substantivo;raiz;PBCP_2018MB+_MatheusA;00:27:09;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;1,93599999999992e+00
PBCP_2018MB+_MatheusA;seis;j;s;m;1744,488;70;592;00:29:04.488;7007;A;A;S;AP;vinte seis <A> anos <A> e;seis <A>;mês <A> D1 oh louco;seis;'sejs;j;m;labial;tonica;final;substantivo;raiz;PBCP_2018MB+_MatheusA;00:29:01;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;3,48800000000006e+00
PBCP_2018MB+_MatheusA;transporte;n;s;p;2078,354;50;869;00:34:38.354;7060;A;A;S;AP;aí tem que ter um um;transporte <A>;né S aí fica mais;transporte;tRAs-'por-te;A;p;labial;atona;medial;verbo;raiz;PBCP_2018MB+_MatheusA;00:34:35;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;3,35399999999981e+00
PBCP_2018MB+_MatheusA;vaz;a;s;#;1696,070;230;98;00:28:16.070;6993;A;A;S;AP;S na BR aqui na Zeferino;Vaz <A>;D1 sim D1 e como;vaz;'vas;a;#;pausa;tonica;final;substantivo;raiz;PBCP_2018MB+_MatheusA;00:28:14;Amostra2;PB;masculino;50;2a;fund1;20;20+;30;10+;2,17;C2;04_muito boa;2,06999999999994e+00
